ts,param,value,equity_end,profit_factor,max_dd,monotonicity,trades,elapsed_sec,yaml
2025-08-25T06:15:53,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|200000.0|10000.0|0.75,100.0,0.0,0.0,0.0,0,8.955472707748413,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_200000p0_10000p0_0p75.yaml
2025-08-25T06:16:03,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|200000.0|10000.0|0.8,100.0,0.0,0.0,0.0,0,9.550413608551025,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_200000p0_10000p0_0p8.yaml
2025-08-25T06:16:13,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|200000.0|10000.0|0.85,100.0,0.0,0.0,0.0,0,9.565870761871338,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_200000p0_10000p0_0p85.yaml
2025-08-25T06:16:21,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|200000.0|15000.0|0.75,100.0,0.0,0.0,0.0,0,8.044004678726196,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_200000p0_15000p0_0p75.yaml
2025-08-25T06:16:31,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|200000.0|15000.0|0.8,100.0,0.0,0.0,0.0,0,10.04089069366455,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_200000p0_15000p0_0p8.yaml
2025-08-25T06:16:40,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|200000.0|15000.0|0.85,100.0,0.0,0.0,0.0,0,8.978592872619629,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_200000p0_15000p0_0p85.yaml
2025-08-25T06:16:48,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|350000.0|5000.0|0.75,100.0,0.0,0.0,0.0,0,8.739839315414429,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_350000p0_5000p0_0p75.yaml
2025-08-25T06:16:57,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|350000.0|5000.0|0.8,100.0,0.0,0.0,0.0,0,8.780574083328247,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_350000p0_5000p0_0p8.yaml
2025-08-25T06:17:07,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|350000.0|5000.0|0.85,100.0,0.0,0.0,0.0,0,9.633402585983276,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_350000p0_5000p0_0p85.yaml
2025-08-25T06:17:16,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|350000.0|10000.0|0.75,100.0,0.0,0.0,0.0,0,9.03699803352356,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_350000p0_10000p0_0p75.yaml
2025-08-25T06:17:25,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|350000.0|10000.0|0.8,100.0,0.0,0.0,0.0,0,9.259546756744385,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_350000p0_10000p0_0p8.yaml
2025-08-25T06:17:34,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|350000.0|10000.0|0.85,100.0,0.0,0.0,0.0,0,8.719698905944824,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_350000p0_10000p0_0p85.yaml
2025-08-25T06:17:43,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|350000.0|15000.0|0.75,100.0,0.0,0.0,0.0,0,8.63223123550415,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_350000p0_15000p0_0p75.yaml
2025-08-25T06:17:51,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0002|8.0|0.1|350000.0|15000.0|0.8,100.0,0.0,0.0,0.0,0,8.922578811645508,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0002_8p0_0p1_350000p0_15000p0_0p8.yaml
