variant,params,start_iso,end_iso,equity_start,equity_end,net_pct,max_dd_pct,min_total_pnl_pct,orders,first_buys,restart_buys,dca_buys,full_tp_closes,sub_sells,open_position_cost,open_position_qty,commission_paid,notes,wave
signal_boost_tp,"{""fresh_base_pct"": 16.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 86400000, ""normal_base_pct"": 10.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,1026.2766776085411,105.25533552170825,-32.41688528243797,-3.0792981227752847,521,143,0,236,142,0,1039.8280020023342,16.92830656377222,50.22993191244813,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 16.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 259200000, ""normal_base_pct"": 10.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,1117.0518750410918,123.41037500821837,-32.416885282437946,-3.0792981227752847,521,143,0,236,142,0,1131.8018276159187,18.425632191502515,62.6607017735122,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 20.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 7200000, ""normal_base_pct"": 10.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,842.430677613373,68.4861355226746,-20.360422360117937,-1.9022303919580288,518,144,0,231,143,0,597.4465435270326,9.689886177821506,34.517024690688665,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 20.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 21600000, ""normal_base_pct"": 10.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,858.567264589785,71.71345291795701,-22.830908290987296,-1.9022303919580288,485,139,0,208,138,0,606.5444611201804,9.881356146893989,35.31429662615364,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 20.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 86400000, ""normal_base_pct"": 10.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,923.5440490876974,84.70880981753947,-22.830908290987274,-2.395144855535393,451,133,0,186,132,0,652.4480383517658,10.62918194387522,39.252531862203455,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 20.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 259200000, ""normal_base_pct"": 10.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,940.8213897777881,88.16427795555761,-22.830908290987285,-2.395144855535393,393,120,0,154,119,0,664.6538092105789,10.828028980876542,42.5198611105483,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 24.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 7200000, ""normal_base_pct"": 10.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,849.1748421859592,69.83496843719183,-20.360422360117937,-1.9022303919580288,518,144,0,231,143,0,725.2556392135248,11.762800655460243,35.39114765101331,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 24.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 21600000, ""normal_base_pct"": 10.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,893.7491845521611,78.74983691043221,-27.35861897003834,-1.9351808386481415,485,139,0,208,138,0,759.9045971308227,12.379781604210955,38.48741764196429,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 24.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 86400000, ""normal_base_pct"": 10.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,1012.1338177039624,102.42676354079249,-27.35861897003835,-2.88821554617096,451,133,0,186,132,0,860.5603834706753,14.019588307305517,46.49703234412521,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 24.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 259200000, ""normal_base_pct"": 10.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,1063.2600119957824,112.65200239915649,-27.35861897003834,-2.88821554617096,393,120,0,154,119,0,904.0301071332765,14.727763632695419,54.527811101976624,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 28.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 7200000, ""normal_base_pct"": 10.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,855.9406771188288,71.18813542376576,-20.525110940744675,-1.9022303919580288,518,144,0,231,143,0,855.9292284333701,13.882173877560758,36.274645588442176,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
