dataset,symbol,bars,start_utc,end_utc,window_return_pct,median_body_or_diff_pct,p75_body_or_diff_pct,median_range_pct,p75_range_pct,range_cost_ratio,body_cost_ratio,median_quote_volume_proxy,sum_quote_volume_proxy,has_ohlcv,rt_cost_pct,downtrend_bonus,tradability_score
futures_2m_2000b,ESP/USDT:USDT,2000,2026-04-07T01:06:00+00:00,2026-04-09T19:44:00+00:00,-2.1885103208157286,0.11614401858305166,0.2439188367098801,0.11614401858305166,0.2439188367098801,0.40784628717176313,0.40784628717176313,,,False,0.28477399999999997,0.021885103208157286,1.2454239647234466
futures_2m_2000b,BSV/USDT:USDT,2000,2026-04-07T01:04:00+00:00,2026-04-09T19:42:00+00:00,3.198433420365543,0.12091898428052948,0.18796992481203162,0.12091898428052948,0.18796992481203162,0.42461384915943695,0.42461384915943695,,,False,0.28477399999999997,-0.03198433420365543,1.2418572132746555
futures_2m_2000b,TLM/USDT:USDT,2000,2026-04-07T01:20:00+00:00,2026-04-09T19:58:00+00:00,3.5826524198617316,0.12113870381585899,0.18181818181817966,0.12113870381585899,0.18181818181817966,0.42538540672905184,0.42538540672905184,,,False,0.28477399999999997,-0.035826524198617316,1.2403296959885382
futures_2m_2000b,LISTA/USDT:USDT,2000,2026-04-07T01:10:00+00:00,2026-04-09T19:48:00+00:00,-3.5962877030162432,0.11428571428571757,0.2252252252252317,0.11428571428571757,0.2252252252252317,0.40132074657699646,0.40132074657699646,,,False,0.28477399999999997,0.03596287703016243,1.2399251167611518
futures_2m_2000b,PUMPBTC/USDT:USDT,2000,2026-04-07T01:16:00+00:00,2026-04-09T19:54:00+00:00,-2.2285714285714353,0.11514104778353014,0.22497187851517642,0.11514104778353014,0.22497187851517642,0.4043242985087478,0.4043242985087478,,,False,0.28477399999999997,0.022285714285714353,1.2352586098119578
futures_2m_2000b,NCSKHOOD2USD/USDT:USDT,117,2026-04-07T13:30:00+00:00,2026-04-07T17:22:00+00:00,-0.1461774594357479,0.11698471949647994,0.23646073957078878,0.11698471949647994,0.23646073957078878,0.41079845595623177,0.41079845595623177,,,False,0.28477399999999997,0.001461774594357479,1.233857142463053
futures_2m_2000b,USELESS/USDT:USDT,2000,2026-04-07T01:20:00+00:00,2026-04-09T19:58:00+00:00,21.781853914182747,0.13740038472108115,0.2665482066446137,0.13740038472108115,0.2665482066446137,0.4824892185420058,0.4824892185420058,,,False,0.28477399999999997,-0.21781853914182747,1.22964911648419
futures_2m_2000b,JUP/USDT:USDT,2000,2026-04-07T01:10:00+00:00,2026-04-09T19:48:00+00:00,2.518891687657443,0.1189767995240962,0.18105009052505883,0.1189767995240962,0.18105009052505883,0.4177937575905673,0.4177937575905673,,,False,0.28477399999999997,-0.02518891687657443,1.2281923558951275
futures_2m_2000b,ROBO/USDT:USDT,2000,2026-04-07T01:18:00+00:00,2026-04-09T19:56:00+00:00,2.671523982999413,0.11883541295305516,0.23426063502124528,0.11883541295305516,0.23426063502124528,0.4172972706534135,0.4172972706534135,,,False,0.28477399999999997,-0.02671523982999413,1.2251765721302463
futures_2m_2000b,RECALL/USDT:USDT,2000,2026-04-07T01:16:00+00:00,2026-04-09T19:54:00+00:00,7.957362419434788,0.12382367508668013,0.2405870636917554,0.12382367508668013,0.2405870636917554,0.43481383513480915,0.43481383513480915,,,False,0.28477399999999997,-0.07957362419434788,1.2248678812100795
futures_2m_2000b,FET/USDT:USDT,2000,2026-04-07T01:08:00+00:00,2026-04-09T19:46:00+00:00,9.426411738550478,0.1251042535446183,0.2171552762554642,0.1251042535446183,0.2171552762554642,0.43931065878422293,0.43931065878422293,,,False,0.28477399999999997,-0.09426411738550478,1.223667858967164
futures_2m_2000b,REZ/USDT:USDT,2000,2026-04-07T01:16:00+00:00,2026-04-09T19:54:00+00:00,-0.6258503401360582,0.11524056467876972,0.22788776989859238,0.11524056467876972,0.22788776989859238,0.40467375771232533,0.40467375771232533,,,False,0.28477399999999997,0.006258503401360582,1.2202797765383364
futures_2m_2000b,WHATTHEDOGDOING/USDT:USDT,2000,2026-04-07T01:22:00+00:00,2026-04-09T20:00:00+00:00,4.068896655017462,0.11964584828908023,0.454836700209682,0.11964584828908023,0.454836700209682,0.42014316015184056,0.42014316015184056,,,False,0.28477399999999997,-0.04068896655017462,1.219740513905347
futures_2m_2000b,NCSKMSTR2USD/USDT:USDT,117,2026-04-07T13:30:00+00:00,2026-04-07T17:22:00+00:00,-2.3886993095786124,0.11350739663289526,0.2278453961856141,0.11350739663289526,0.2278453961856141,0.39858764013883036,0.39858764013883036,,,False,0.28477399999999997,0.023886993095786124,1.2196499135122771
futures_2m_2000b,LA/USDT:USDT,2000,2026-04-07T01:10:00+00:00,2026-04-09T19:48:00+00:00,1.1940298507462588,0.11648223645894336,0.18055975153066067,0.11648223645894336,0.18055975153066067,0.40903395836327533,0.40903395836327533,,,False,0.28477399999999997,-0.011940298507462588,1.2151615765823633
futures_2m_2000b,SXT/USDT:USDT,2000,2026-04-07T01:20:00+00:00,2026-04-09T19:58:00+00:00,3.3633633633633586,0.11848341232227005,0.22962112514352376,0.11848341232227005,0.22962112514352376,0.4160612005389188,0.4160612005389188,,,False,0.28477399999999997,-0.033633633633633586,1.2145499679831229
futures_2m_2000b,SCRT/USDT:USDT,2000,2026-04-07T01:18:00+00:00,2026-04-09T19:56:00+00:00,-1.1086474501108667,0.11415525114155578,0.2232142857142921,0.11415525114155578,0.2232142857142921,0.40086261787085825,0.40086261787085825,,,False,0.28477399999999997,0.011086474501108667,1.2136743281136835
futures_2m_2000b,ACU/USDT:USDT,2000,2026-04-07T01:00:00+00:00,2026-04-09T19:38:00+00:00,7.911802853437089,0.12269938650307101,0.13297872340425912,0.12269938650307101,0.13297872340425912,0.4308658322145667,0.4308658322145667,,,False,0.28477399999999997,-0.07911802853437089,1.2134794681093293
futures_2m_2000b,1000CAT/USDT:USDT,2000,2026-04-07T01:00:00+00:00,2026-04-09T19:38:00+00:00,5.669781931464168,0.12040939193256062,0.22415258202546193,0.12040939193256062,0.22415258202546193,0.4228243868209901,0.4228243868209901,,,False,0.28477399999999997,-0.056697819314641684,1.2117753411483285
futures_2m_2000b,ARK/USDT:USDT,2000,2026-04-07T01:02:00+00:00,2026-04-09T19:40:00+00:00,3.2179720704310855,0.1173708920187827,0.17667844522967885,0.1173708920187827,0.17667844522967885,0.4121545225996148,0.4121545225996148,,,False,0.28477399999999997,-0.032179720704310855,1.2042838470945336
futures_2m_2000b,PORTAL/USDT:USDT,2000,2026-04-07T01:16:00+00:00,2026-04-09T19:54:00+00:00,0.8168028004667427,0.11507479861909774,0.2262443438914131,0.11507479861909774,0.2262443438914131,0.40409166082260933,0.40409166082260933,,,False,0.28477399999999997,-0.008168028004667427,1.2041069544631606
futures_2m_2000b,COOKIE/USDT:USDT,2000,2026-04-07T01:06:00+00:00,2026-04-09T19:44:00+00:00,5.055487053020968,0.11862396204032732,0.18593122330876077,0.11862396204032732,0.18593122330876077,0.4165547488195107,0.4165547488195107,,,False,0.28477399999999997,-0.05055487053020968,1.1991093759283225
futures_2m_2000b,FOLKS/USDT:USDT,2000,2026-04-07T01:08:00+00:00,2026-04-09T19:46:00+00:00,3.294117647058825,0.11641443538998847,0.3205128205128148,0.11641443538998847,0.3205128205128148,0.40879587107667303,0.40879587107667303,,,False,0.28477399999999997,-0.03294117647058825,1.1934464367594309
futures_2m_2000b,C/USDT:USDT,2000,2026-04-07T01:04:00+00:00,2026-04-09T19:42:00+00:00,-7.113740959894821,0.10624169986721196,0.19426917580853204,0.10624169986721196,0.19426917580853204,0.3730737351977778,0.3730737351977778,,,False,0.28477399999999997,0.07113740959894821,1.1903586151922818
futures_2m_2000b,KAT/USDT:USDT,2000,2026-04-07T01:10:00+00:00,2026-04-09T19:48:00+00:00,1.396973224679865,0.1142857142857096,0.22611652222818782,0.1142857142857096,0.22611652222818782,0.4013207465769685,0.4013207465769685,,,False,0.28477399999999997,-0.01396973224679865,1.189992507484107
futures_2m_2000b,CHR/USDT:USDT,2000,2026-04-07T01:04:00+00:00,2026-04-09T19:42:00+00:00,2.0716685330347095,0.11415525114154787,0.22909507445589983,0.11415525114154787,0.22909507445589983,0.4008626178708305,0.4008626178708305,,,False,0.28477399999999997,-0.020716685330347095,1.1818711682821443
futures_2m_2000b,RPL/USDT:USDT,2000,2026-04-07T01:18:00+00:00,2026-04-09T19:56:00+00:00,1.5089959373186357,0.11331444759206809,0.1717229536347963,0.11331444759206809,0.1717229536347963,0.3979100886740647,0.3979100886740647,,,False,0.28477399999999997,-0.015089959373186357,1.1786403066490077
futures_2m_2000b,HEMI/USDT:USDT,2000,2026-04-07T01:08:00+00:00,2026-04-09T19:46:00+00:00,1.49037765880482,0.11325028312571057,0.2291327290929127,0.11325028312571057,0.2291327290929127,0.39768477152306947,0.39768477152306947,,,False,0.28477399999999997,-0.014903776588048201,1.1781505379811603
futures_2m_2000b,THETA/USDT:USDT,2000,2026-04-07T01:20:00+00:00,2026-04-09T19:58:00+00:00,11.840411840411846,0.12247397428046891,0.1895135818066928,0.12247397428046891,0.1895135818066928,0.43007428445177204,0.43007428445177204,,,False,0.28477399999999997,-0.11840411840411846,1.1718187349511977
futures_2m_2000b,GAS/USDT:USDT,2000,2026-04-07T01:08:00+00:00,2026-04-09T19:46:00+00:00,4.8387096774193505,0.11574074074074084,0.17452006980803453,0.11574074074074084,0.17452006980803453,0.40643015423016443,0.40643015423016443,,,False,0.28477399999999997,-0.048387096774193505,1.1709033659162997
futures_2m_2000b,BARD/USDT:USDT,2000,2026-04-07T01:04:00+00:00,2026-04-09T19:42:00+00:00,9.13317834606444,0.11968880909635292,0.21002100210021188,0.11968880909635292,0.21002100210021188,0.4202940194552625,0.4202940194552625,,,False,0.28477399999999997,-0.0913317834606444,1.1695502749051432
futures_2m_2000b,EIGEN/USDT:USDT,2000,2026-04-07T01:06:00+00:00,2026-04-09T19:44:00+00:00,9.072978303747515,0.11954572624029032,0.18387988242506978,0.11954572624029032,0.18387988242506978,0.4197915759173602,0.4197915759173602,,,False,0.28477399999999997,-0.09072978303747516,1.1686449447146054
futures_2m_2000b,TOSHI/USDT:USDT,2000,2026-04-07T01:20:00+00:00,2026-04-09T19:58:00+00:00,2.705814622913083,0.113442994895068,0.17482517482517906,0.113442994895068,0.17482517482517906,0.39836148979565555,0.39836148979565555,,,False,0.28477399999999997,-0.02705814622913083,1.1680263231578358
futures_2m_2000b,EIGEN/USDC:USDC,2000,2026-04-07T01:06:00+00:00,2026-04-09T19:44:00+00:00,9.216589861751135,0.11954572624029032,0.1826484187521235,0.11954572624029032,0.1826484187521235,0.4197915759173602,0.4197915759173602,,,False,0.28477399999999997,-0.09216589861751136,1.1672088291345692
futures_2m_2000b,DUSK/USDT:USDT,2000,2026-04-07T01:06:00+00:00,2026-04-09T19:44:00+00:00,9.740084539976612,0.11977151280633061,0.20849408507545175,0.11977151280633061,0.20849408507545175,0.4205844382083007,0.4205844382083007,,,False,0.28477399999999997,-0.09740084539976612,1.1643524692251361
futures_2m_2000b,POL/USDC:USDC,2000,2026-04-07T01:16:00+00:00,2026-04-09T19:54:00+00:00,-2.1134593993325956,0.10834236186349173,0.11273957158963119,0.10834236186349173,0.11273957158963119,0.38045032855349065,0.38045032855349065,,,False,0.28477399999999997,0.021134593993325956,1.162485579653798
futures_2m_2000b,HYPERLANE/USDT:USDT,2000,2026-04-07T01:10:00+00:00,2026-04-09T19:48:00+00:00,2.149321266968318,0.11210762331838886,0.11428571428570963,0.11210762331838886,0.11428571428570963,0.39367225701218816,0.39367225701218816,,,False,0.28477399999999997,-0.02149321266968318,1.1595235583668813
futures_2m_2000b,Q/USDT:USDT,2000,2026-04-07T01:16:00+00:00,2026-04-09T19:54:00+00:00,4.401294498381869,0.11386639676113776,0.26079499849865995,0.11386639676113776,0.26079499849865995,0.3998482893843461,0.3998482893843461,,,False,0.28477399999999997,-0.04401294498381869,1.1555319231692196
futures_2m_2000b,MYX/USDT:USDT,2000,2026-04-07T01:12:00+00:00,2026-04-09T19:50:00+00:00,9.655452331559488,0.11863401406660558,0.22473390365966453,0.11863401406660558,0.22473390365966453,0.4165900470780534,0.4165900470780534,,,False,0.28477399999999997,-0.09655452331559487,1.1532156179185653
futures_2m_2000b,TUT/USDT:USDT,2000,2026-04-07T01:20:00+00:00,2026-04-09T19:58:00+00:00,-1.5135135135135092,0.10787486515643285,0.21030494216615062,0.10787486515643285,0.21030494216615062,0.37880868743787305,0.37880868743787305,,,False,0.28477399999999997,0.015135135135135092,1.1515611974487543
futures_2m_2000b,AR/USDT:USDT,2000,2026-04-07T01:02:00+00:00,2026-04-09T19:40:00+00:00,5.950920245398783,0.11474469305794617,0.17502917152859473,0.11474469305794617,0.17502917152859473,0.4029324764829169,0.4029324764829169,,,False,0.28477399999999997,-0.05950920245398783,1.1492882269947629
futures_2m_2000b,PHB/USDT:USDT,2000,2026-04-07T01:16:00+00:00,2026-04-09T19:54:00+00:00,-3.4810126582278444,0.10515247108307346,0.1102535832414585,0.10515247108307346,0.1102535832414585,0.36924884674539626,0.36924884674539626,,,False,0.28477399999999997,0.034810126582278444,1.1425566668184672
futures_2m_2000b,ARC/USDT:USDT,2000,2026-04-07T01:02:00+00:00,2026-04-09T19:40:00+00:00,24.1062131204443,0.13061224489795387,0.2572237451667023,0.13061224489795387,0.2572237451667023,0.45865228180224976,0.45865228180224976,,,False,0.28477399999999997,-0.24106213120444298,1.1348947142023063
futures_2m_2000b,DIA/USDT:USDT,2000,2026-04-07T01:06:00+00:00,2026-04-09T19:44:00+00:00,0.3285870755750153,0.1074691026329961,0.16172506738544187,0.1074691026329961,0.16172506738544187,0.37738382939803533,0.37738382939803533,,,False,0.28477399999999997,-0.003285870755750153,1.1288656174383558
futures_2m_2000b,NCSKORCL2USD/USDT:USDT,117,2026-04-07T13:30:00+00:00,2026-04-07T17:22:00+00:00,-0.6753933992480143,0.10615730446973633,0.19009040815222653,0.10615730446973633,0.19009040815222653,0.3727773759884552,0.3727773759884552,,,False,0.28477399999999997,0.006753933992480143,1.1250860619578456
futures_2m_2000b,QTUM/USDT:USDT,2000,2026-04-07T01:16:00+00:00,2026-04-09T19:54:00+00:00,0.5446623093681824,0.1067235859124749,0.11049723756906087,0.1067235859124749,0.11049723756906087,0.3747659052879649,0.3747659052879649,,,False,0.28477399999999997,-0.005446623093681824,1.1188510927702129
futures_2m_2000b,IRYS/USDT:USDT,2000,2026-04-07T01:10:00+00:00,2026-04-09T19:48:00+00:00,16.648422728629697,0.12188833153626982,0.2631884564937015,0.12188833153626982,0.2631884564937015,0.42801776684764,0.42801776684764,,,False,0.28477399999999997,-0.16648422728629697,1.117569073256623
futures_2m_2000b,RATS/USDT:USDT,2000,2026-04-07T01:16:00+00:00,2026-04-09T19:54:00+00:00,2.59341885108757,0.10843046896177722,0.21347565423380838,0.10843046896177722,0.21347565423380838,0.3807597216100389,0.3807597216100389,,,False,0.28477399999999997,-0.0259341885108757,1.116344976319241
futures_2m_2000b,BEAM/USDT:USDT,2000,2026-04-07T01:04:00+00:00,2026-04-09T19:42:00+00:00,2.417088251826871,0.10816657652785552,0.1635768811341311,0.10816657652785552,0.1635768811341311,0.3798330484098111,0.3798330484098111,,,False,0.28477399999999997,-0.02417088251826871,1.1153282627111645
futures_2m_2000b,WLFI/USDC:USDC,2000,2026-04-07T01:22:00+00:00,2026-04-09T20:00:00+00:00,-3.7832310838445737,0.10224948875255918,0.10964912280702069,0.10224948875255918,0.10964912280702069,0.3590548601788056,0.3590548601788056,,,False,0.28477399999999997,0.03783231083844574,1.1149968913748627
futures_2m_2000b,ORCA/USDT:USDT,2000,2026-04-07T01:16:00+00:00,2026-04-09T19:54:00+00:00,6.279620853080581,0.1117318435754191,0.11587485515643116,0.1117318435754191,0.11587485515643116,0.3923526852009633,0.3923526852009633,,,False,0.28477399999999997,-0.06279620853080581,1.114261847072084
futures_2m_2000b,MOVE/USDT:USDT,2000,2026-04-07T01:12:00+00:00,2026-04-09T19:50:00+00:00,1.917653694303434,0.10741138560688857,0.16625105183310032,0.10741138560688857,0.16625105183310032,0.37718115279796816,0.37718115279796816,,,False,0.28477399999999997,-0.01917653694303434,1.11236692145087
futures_2m_2000b,TA/USDT:USDT,2000,2026-04-07T01:20:00+00:00,2026-04-09T19:58:00+00:00,-9.86566835498789,0.09613073780340872,0.17434624500495527,0.09613073780340872,0.17434624500495527,0.33756852031227824,0.33756852031227824,,,False,0.28477399999999997,0.09865668354987889,1.1113622444867137
futures_2m_2000b,NCCO1OILBRENT2USD/USDT:USDT,930,2026-04-07T00:42:00+00:00,2026-04-08T10:00:00+00:00,-14.116009280742459,0.09206407659731956,0.1821103374397295,0.09206407659731956,0.1821103374397295,0.32328820958837384,0.32328820958837384,,,False,0.28477399999999997,0.1411600928074246,1.1110247215725462
futures_2m_2000b,SAGA/USDT:USDT,2000,2026-04-07T01:18:00+00:00,2026-04-09T19:56:00+00:00,1.4503006720905542,0.10679957280170443,0.18331806298908715,0.10679957280170443,0.18331806298908715,0.3750327375452269,0.3750327375452269,,,False,0.28477399999999997,-0.014503006720905542,1.1105952059147752
futures_2m_2000b,WOO/USDT:USDT,2000,2026-04-07T01:22:00+00:00,2026-04-09T20:00:00+00:00,7.018596280743861,0.11204481792716628,0.1703094091235111,0.11204481792716628,0.1703094091235111,0.39345171233036125,0.39345171233036125,,,False,0.28477399999999997,-0.0701859628074386,1.1101691741836452
futures_2m_2000b,NCSKCOIN2USD/USDT:USDT,117,2026-04-07T13:30:00+00:00,2026-04-07T17:22:00+00:00,-2.5454957764045494,0.10295066909632791,0.1812772913884626,0.10295066909632791,0.1812772913884626,0.3615170945954614,0.3615170945954614,,,False,0.28477399999999997,0.025454957764045494,1.1100062415504297
futures_2m_2000b,WLFI/USDT:USDT,2000,2026-04-07T01:22:00+00:00,2026-04-09T20:00:00+00:00,-3.7793667007150145,0.10162601626016551,0.10893246187362635,0.10162601626016551,0.10893246187362635,0.3568655012752763,0.3568655012752763,,,False,0.28477399999999997,0.037793667007150145,1.1083901708329789
futures_2m_2000b,OPENLEDGER/USDT:USDT,2000,2026-04-07T01:16:00+00:00,2026-04-09T19:54:00+00:00,7.5101097631426805,0.11210762331838886,0.18039687312086272,0.11210762331838886,0.18039687312086272,0.39367225701218816,0.39367225701218816,,,False,0.28477399999999997,-0.0751010976314268,1.1059156734051376
futures_2m_2000b,PUMP/USDT:USDT,2000,2026-04-07T01:16:00+00:00,2026-04-09T19:54:00+00:00,7.504466944609889,0.11129660545353638,0.17182136220421873,0.11129660545353638,0.17182136220421873,0.3908243219308518,0.3908243219308518,,,False,0.28477399999999997,-0.07504466944609889,1.0974282963464566
futures_2m_2000b,FIL/USDC:USDC,2000,2026-04-07T01:08:00+00:00,2026-04-09T19:46:00+00:00,6.815511163337251,0.11061946902654876,0.11641443538998847,0.11061946902654876,0.11641443538998847,0.3884465190872368,0.3884465190872368,,,False,0.28477399999999997,-0.06815511163337251,1.097184445628338
futures_2m_2000b,FIL/USDT:USDT,2000,2026-04-07T01:08:00+00:00,2026-04-09T19:46:00+00:00,6.815511163337251,0.11049723756906087,0.11627906976744197,0.11049723756906087,0.11627906976744197,0.38801729641421223,0.38801729641421223,,,False,0.28477399999999997,-0.06815511163337251,1.095896777609264
futures_2m_2000b,ENA/USDC:USDC,2000,2026-04-07T01:06:00+00:00,2026-04-09T19:44:00+00:00,11.829268292682936,0.11494252873563549,0.2212389380531037,0.11494252873563549,0.2212389380531037,0.403627187649278,0.403627187649278,,,False,0.28477399999999997,-0.11829268292682936,1.0925888800210046
futures_2m_2000b,BIO/USDT:USDT,2000,2026-04-07T01:04:00+00:00,2026-04-09T19:42:00+00:00,5.4857142857142716,0.1088731627653739,0.16830295854412797,0.1088731627653739,0.16830295854412797,0.3823142659279777,0.3823142659279777,,,False,0.28477399999999997,-0.054857142857142716,1.0920856549267903
futures_2m_2000b,WLD/USDT:USDT,2000,2026-04-07T01:22:00+00:00,2026-04-09T20:00:00+00:00,10.928512736236652,0.11393847322444625,0.18925056775170343,0.11393847322444625,0.18925056775170343,0.40010138995992,0.40010138995992,,,False,0.28477399999999997,-0.10928512736236652,1.0910190425173936
futures_2m_2000b,TAG/USDT:USDT,2000,2026-04-07T01:20:00+00:00,2026-04-09T19:58:00+00:00,-6.528713506576834,0.09705596894207477,0.17631032425669596,0.09705596894207477,0.17631032425669596,0.3408175217613784,0.3408175217613784,,,False,0.28477399999999997,0.06528713506576833,1.0877397003499034
futures_2m_2000b,ENA/USDT:USDT,2000,2026-04-07T01:06:00+00:00,2026-04-09T19:44:00+00:00,11.829268292682936,0.11441647597254331,0.22002200220021106,0.11441647597254331,0.22002200220021106,0.4017799236325764,0.4017799236325764,,,False,0.28477399999999997,-0.11829268292682936,1.0870470879708998
futures_2m_2000b,GOAT/USDT:USDT,2000,2026-04-07T01:08:00+00:00,2026-04-09T19:46:00+00:00,14.84523057485787,0.11723329425558414,0.18309431061109227,0.11723329425558414,0.18309431061109227,0.4116713402753908,0.4116713402753908,,,False,0.28477399999999997,-0.1484523057485787,1.0865617150775937
futures_2m_2000b,FOGO/USDT:USDT,2000,2026-04-07T01:08:00+00:00,2026-04-09T19:46:00+00:00,7.1663019693654295,0.10976948408342034,0.21321961620468216,0.10976948408342034,0.21321961620468216,0.38546174890762624,0.38546174890762624,,,False,0.28477399999999997,-0.0716630196936543,1.0847222270292245
futures_2m_2000b,APE/USDT:USDT,2000,2026-04-07T01:02:00+00:00,2026-04-09T19:40:00+00:00,8.533653846153854,0.11098779134295547,0.11947431302270353,0.11098779134295547,0.11947431302270353,0.3897399037234982,0.3897399037234982,,,False,0.28477399999999997,-0.08533653846153853,1.083883172708956
futures_2m_2000b,MANA/USDT:USDT,2000,2026-04-07T01:12:00+00:00,2026-04-09T19:50:00+00:00,9.631391200951267,0.11198208286674453,0.119189511323007,0.11198208286674453,0.119189511323007,0.3932314146191174,0.3932314146191174,,,False,0.28477399999999997,-0.09631391200951267,1.0833803318478397
futures_2m_2000b,PLUME/USDT:USDT,2000,2026-04-07T01:16:00+00:00,2026-04-09T19:54:00+00:00,3.2608695652173836,0.10548523206750625,0.1104362567536208,0.10548523206750625,0.1104362567536208,0.37041735575405854,0.37041735575405854,,,False,0.28477399999999997,-0.032608695652173836,1.078643371610002
futures_2m_2000b,CHILLGUY/USDT:USDT,2000,2026-04-07T01:04:00+00:00,2026-04-09T19:42:00+00:00,28.770595690747804,0.1282051282051341,0.26195165130752884,0.1282051282051341,0.26195165130752884,0.4501995554549717,0.4501995554549717,,,False,0.28477399999999997,-0.287705956907478,1.062892709457437
futures_2m_2000b,ONG/USDT:USDT,2000,2026-04-07T01:14:00+00:00,2026-04-09T19:52:00+00:00,9.549200193892382,0.10979626692691577,0.2110941044993332,0.10979626692691577,0.2110941044993332,0.3855557983766628,0.3855557983766628,,,False,0.28477399999999997,-0.09549200193892382,1.0611753931910646
futures_2m_2000b,XAI/USDT:USDT,2000,2026-04-07T01:22:00+00:00,2026-04-09T20:00:00+00:00,4.720087815587259,0.10482180293500622,0.11061946902654418,0.10482180293500622,0.11061946902654418,0.368087686849945,0.368087686849945,,,False,0.28477399999999997,-0.047200878155872594,1.0570621823939623
futures_2m_2000b,PHA/USDT:USDT,2000,2026-04-07T01:16:00+00:00,2026-04-09T19:54:00+00:00,8.519153802172674,0.10840108401085448,0.19925989183034618,0.10840108401085448,0.19925989183034618,0.38065653469366756,0.38065653469366756,,,False,0.28477399999999997,-0.08519153802172674,1.0567780660592758
futures_2m_2000b,KMNO/USDT:USDT,2000,2026-04-07T01:10:00+00:00,2026-04-09T19:48:00+00:00,11.617312072892938,0.11123470522802661,0.2421321701608728,0.11123470522802661,0.2421321701608728,0.39060695578959675,0.39060695578959675,,,False,0.28477399999999997,-0.11617312072892938,1.0556477466398608
futures_2m_2000b,CETUS/USDT:USDT,2000,2026-04-07T01:04:00+00:00,2026-04-09T19:42:00+00:00,5.970952124798279,0.10570824524312465,0.20629190304281503,0.10570824524312465,0.20629190304281503,0.37120047912774573,0.37120047912774573,,,False,0.28477399999999997,-0.05970952124798279,1.0538919161352545
futures_2m_2000b,BAT/USDT:USDT,2000,2026-04-07T01:04:00+00:00,2026-04-09T19:42:00+00:00,0.708502024291513,0.10060362173038516,0.19723865877711225,0.10060362173038516,0.19723865877711225,0.3532753050853841,0.3532753050853841,,,False,0.28477399999999997,-0.00708502024291513,1.052740895013237
futures_2m_2000b,SUSHI/USDT:USDT,2000,2026-04-07T01:20:00+00:00,2026-04-09T19:58:00+00:00,1.0405827263267442,0.1007556675063001,0.1542813164492729,0.1007556675063001,0.1542813164492729,0.35380922242304463,0.35380922242304463,,,False,0.28477399999999997,-0.010405827263267442,1.0510218400058664
futures_2m_2000b,AIN/USDT:USDT,2000,2026-04-07T01:02:00+00:00,2026-04-09T19:40:00+00:00,8.598906279464448,0.10760401721665082,0.2152853153225937,0.10760401721665082,0.2152853153225937,0.3778575895856041,0.3778575895856041,,,False,0.28477399999999997,-0.08598906279464448,1.047583705962168
futures_2m_2000b,VVV/USDT:USDT,2000,2026-04-07T01:22:00+00:00,2026-04-09T20:00:00+00:00,15.121212121212135,0.11331444759206809,0.20514324384710597,0.11331444759206809,0.20514324384710597,0.3979100886740647,0.3979100886740647,,,False,0.28477399999999997,-0.15121212121212135,1.0425181448100727
futures_2m_2000b,MAVIA/USDT:USDT,2000,2026-04-07T01:12:00+00:00,2026-04-09T19:50:00+00:00,5.238439306358389,0.10373443983403266,0.1727115922827618,0.10373443983403266,0.1727115922827618,0.36426934984946896,0.36426934984946896,,,False,0.28477399999999997,-0.05238439306358389,1.040423656484823
futures_2m_2000b,THE/USDT:USDT,2000,2026-04-07T01:20:00+00:00,2026-04-09T19:58:00+00:00,2.1956087824351433,0.1008064516129061,0.1999999999999988,0.1008064516129061,0.1999999999999988,0.3539875536843466,0.3539875536843466,,,False,0.28477399999999997,-0.021956087824351433,1.0400065732286883
futures_2m_2000b,NCSKASML2USD/USDT:USDT,117,2026-04-07T13:30:00+00:00,2026-04-07T17:22:00+00:00,0.5409612765129523,0.09873322963085297,0.16681501805429377,0.09873322963085297,0.16681501805429377,0.3467073174898445,0.3467073174898445,,,False,0.28477399999999997,-0.005409612765129523,1.034712339704404
futures_2m_2000b,SPK/USDT:USDT,2000,2026-04-07T01:18:00+00:00,2026-04-09T19:56:00+00:00,-0.5940594059405835,0.09760858955589387,0.1476377952756016,0.09760858955589387,0.1476377952756016,0.3427580802878559,0.3427580802878559,,,False,0.28477399999999997,0.005940594059405835,1.0342148349229738
futures_2m_2000b,COMP/USDT:USDT,2000,2026-04-07T01:06:00+00:00,2026-04-09T19:44:00+00:00,15.786314525810319,0.11312217194569894,0.18137847642080493,0.11312217194569894,0.18137847642080493,0.3972349018720071,0.3972349018720071,,,False,0.28477399999999997,-0.1578631452581032,1.033841560357918
futures_2m_2000b,IO/USDT:USDT,2000,2026-04-07T01:10:00+00:00,2026-04-09T19:48:00+00:00,4.517453798767979,0.10235414534287511,0.1984126984127041,0.10235414534287511,0.1984126984127041,0.35942236771220376,0.35942236771220376,,,False,0.28477399999999997,-0.045174537987679786,1.0330925651489316
futures_2m_2000b,TOWNS/USDT:USDT,2000,2026-04-07T01:20:00+00:00,2026-04-09T19:58:00+00:00,-0.6832298136646098,0.096930533117931,0.19540791920212355,0.096930533117931,0.19540791920212355,0.34037704677369074,0.34037704677369074,,,False,0.28477399999999997,0.006832298136646098,1.0279634384577183
