realized_pnl,equity_end_realized,return_pct,trades,win_rate_pct,mdd_realized_pct,mdd_mtm_pct,max_gross_notional,symbol,bars
2.4337724692272364,102.43377246922724,2.4337724692272364,44,100.0,0.0,-14.102596083601105,59.99999999999999,ONG/USDT:USDT,2000
2.428220159709612,102.42822015970961,2.428220159709612,22,100.0,0.0,-1.841281284419628,17.5,F/USDT:USDT,2000
2.4168513469288766,102.41685134692888,2.4168513469288766,18,100.0,0.0,-6.22378498778106,45.0,UB/USDT:USDT,2000
2.376249661340932,102.37624966134094,2.376249661340932,19,100.0,0.0,-3.4385414579144262,27.5,AMP/USDT:USDT,2000
2.2646632686759536,102.26466326867596,2.2646632686759536,30,100.0,0.0,-1.4460179761545675,12.5,NCCOOILWTI2USD/USDT:USDT,960
2.222464046795946,102.22246404679595,2.222464046795946,29,100.0,0.0,-7.583204392651475,45.0,IRYS/USDT:USDT,2000
2.188766374963959,102.18876637496396,2.188766374963959,37,100.0,0.0,-4.372623796401693,45.0,XAN/USDT:USDT,2000
2.1773844397249587,102.17738443972496,2.1773844397249587,17,100.0,0.0,-19.01835811178684,55.0,LONGXIA/USDT:USDT,2000
2.172136372094354,102.17213637209436,2.172136372094354,49,100.0,0.0,-2.0301934611459154,12.5,TAG/USDT:USDT,2000
2.154413875399791,102.1544138753998,2.154413875399791,31,100.0,0.0,-1.2425507323874856,17.5,CATI/USDT:USDT,2000
2.1480239827971084,102.14802398279711,2.1480239827971084,52,100.0,0.0,-1.8767544133681542,27.5,FIDA/USDT:USDT,2000
2.143995550485629,102.14399555048563,2.143995550485629,6,100.0,0.0,-1.1465463438401646,17.5,NCSKVCX2USD/USDT:USDT,109
2.1100591568421354,102.11005915684214,2.1100591568421354,28,100.0,0.0,-10.724633515233837,45.0,TOWNS/USDT:USDT,2000
2.0618887560189063,102.0618887560189,2.0618887560189063,27,100.0,0.0,-10.049436437418933,49.99999999999999,PTB/USDT:USDT,2000
1.98366776378884,101.98366776378884,1.9836677637888398,18,100.0,0.0,-3.8115966809018644,27.5,CROSS/USDT:USDT,2000
1.9836622580611767,101.98366225806117,1.9836622580611765,38,100.0,0.0,-5.075591033481411,45.0,GRASS/USDT:USDT,2000
1.9809585353042278,101.98095853530423,1.9809585353042276,28,100.0,0.0,-4.316951468561413,45.0,ATH/USDT:USDT,2000
1.9502473686159638,101.95024736861596,1.9502473686159638,30,100.0,0.0,-2.379289250310169,45.0,SIGN/USDT:USDT,2000
1.938864352084677,101.93886435208468,1.938864352084677,25,100.0,0.0,-0.6623591255584176,45.0,NCCOGASOLINE2USD/USDT:USDT,960
1.9207731056974109,101.9207731056974,1.9207731056974109,25,100.0,0.0,-1.048396850869765,45.0,BTW/USDT:USDT,2000
1.8646647782381083,101.86466477823811,1.8646647782381083,32,100.0,0.0,-11.807404871997479,50.0,DYM/USDT:USDT,2000
1.8237348881184345,101.82373488811844,1.8237348881184345,35,100.0,0.0,-4.101602861415823,50.0,SCRT/USDT:USDT,2000
1.790117494513864,101.79011749451386,1.790117494513864,16,100.0,0.0,-5.673976981845909,50.0,US/USDT:USDT,2000
1.7822531175661283,101.78225311756613,1.7822531175661283,42,100.0,0.0,-3.3663972434654355,17.5,MGO/USDT:USDT,2000
1.7796837911009071,101.77968379110091,1.779683791100907,20,100.0,0.0,-3.2522989258289905,45.0,OPENEDEN/USDT:USDT,2000
1.769911136150525,101.76991113615053,1.7699111361505249,34,100.0,0.0,-2.3673772151542614,27.5,YB/USDT:USDT,2000
1.765026393560638,101.76502639356063,1.765026393560638,25,100.0,0.0,-2.7778189360849836,27.5,SOON/USDT:USDT,2000
1.7544298953518815,101.75442989535188,1.7544298953518815,15,100.0,0.0,-30.207105421566823,60.0,BNLIFE/USDT:USDT,2000
1.726666537154156,101.72666653715416,1.726666537154156,19,100.0,0.0,-6.929789317049144,50.0,RESOLV/USDT:USDT,2000
1.7257555989156887,101.72575559891568,1.725755598915689,37,100.0,0.0,-2.990332217702134,50.0,HFT/USDT:USDT,2000
1.7159309457263228,101.71593094572633,1.7159309457263228,26,100.0,0.0,-5.478835980256189,45.0,ALGO/USDT:USDT,2000
1.6860626329150927,101.6860626329151,1.686062632915093,14,100.0,0.0,-27.78485958915541,60.0,TRADOOR/USDT:USDT,2000
1.6586797695329059,101.65867976953291,1.6586797695329059,14,100.0,0.0,-6.216827589783141,45.0,IQ/USDT:USDT,2000
1.6583916736542679,101.65839167365426,1.6583916736542679,20,100.0,0.0,-1.49969302834633,17.5,PIEVERSE/USDT:USDT,2000
1.6330812832979176,101.63308128329791,1.6330812832979176,25,100.0,0.0,-4.137741537219007,50.0,HUMA/USDT:USDT,2000
1.6168738239567126,101.61687382395671,1.6168738239567124,30,100.0,0.0,-2.7415078065654557,50.0,KAT/USDT:USDT,2000
1.603274343020172,101.60327434302017,1.603274343020172,25,100.0,0.0,-4.546830315357109,45.0,XMR/USDT:USDT,2000
1.5773068053385975,101.5773068053386,1.5773068053385975,36,100.0,0.0,-3.053550590679265,12.5,MBOX/USDT:USDT,2000
1.57091116062235,101.57091116062234,1.57091116062235,30,100.0,0.0,-12.415079165801547,50.0,DAM/USDT:USDT,2000
1.564709765474874,101.56470976547487,1.564709765474874,33,100.0,0.0,-2.5199011398287072,44.99999999999999,PORTAL/USDT:USDT,2000
