symbol,side,entry_time,exit_time,entry,exit,tp,sl,reason,gross_return,net_return,notional,fees_paid,realized_pnl
EPT/USDT:USDT,LONG,2025-09-08T11:55:00+00:00,2025-09-08T12:05:00+00:00,0.005011,0.0049612207396230075,0.005207245161101604,0.0049612207396230075,SL,-0.009933997281379432,-0.012533997281379432,2.2,0.0044,-0.027574794019034753
ZBCN/USDT:USDT,LONG,2025-09-08T10:55:00+00:00,2025-09-08T12:15:00+00:00,0.0041474,0.004114306813854912,0.0042778635223027495,0.004114306813854912,SL,-0.007979260776652295,-0.010579260776652295,2.2,0.0044,-0.02327437370863505
NAORIS/USDT:USDT,LONG,2025-09-08T12:15:00+00:00,2025-09-08T12:20:00+00:00,0.0362,0.03549207397840759,0.03899086220050856,0.03549207397840759,SL,-0.019555967447304225,-0.022155967447304227,2.2,0.0044,-0.0487431283840693
DAM/USDT:USDT,LONG,2025-09-08T12:10:00+00:00,2025-09-08T12:25:00+00:00,0.06016,0.05894120653404702,0.06496485885616078,0.05894120653404702,SL,-0.02025919989948438,-0.02285919989948438,2.2,0.0044,-0.05029023977886564
XNY/USDT:USDT,LONG,2025-09-08T11:35:00+00:00,2025-09-08T12:30:00+00:00,0.011936,0.013502017362014822,0.013502017362014822,0.011538766327684045,TP,0.13120118649587986,0.12860118649587987,2.2,0.0044,0.28292261029093574
SOMI/USDT:USDT,LONG,2025-09-08T12:00:00+00:00,2025-09-08T12:45:00+00:00,1.7353,1.683910053250497,1.9378949823778489,1.683910053250497,SL,-0.02961444519650962,-0.03221444519650962,2.2,0.0044,-0.07087177943232117
SQD/USDT:USDT,LONG,2025-09-08T12:10:00+00:00,2025-09-08T12:45:00+00:00,0.08564,0.08498010285793839,0.0882415175792813,0.08498010285793839,SL,-0.007705478071714213,-0.010305478071714213,2.2,0.0044,-0.022672051757771268
NAORIS/USDT:USDT,LONG,2025-09-08T12:35:00+00:00,2025-09-08T12:45:00+00:00,0.03543,0.03452311549607713,0.03900521775584978,0.03452311549607713,SL,-0.02559651436417929,-0.02819651436417929,2.2,0.0044,-0.062032331601194445
FHE/USDT:USDT,LONG,2025-09-08T12:50:00+00:00,2025-09-08T12:55:00+00:00,0.05998,0.05920028084112776,0.06305389283786171,0.05920028084112776,SL,-0.012999652532048015,-0.015599652532048015,2.2,0.0044,-0.03431923557050564
DOGE/USDT:USDT,LONG,2025-09-08T03:55:00+00:00,2025-09-08T13:00:00+00:00,0.23157,0.235424,0.235424,0.2305924,TP,0.01664291574901756,0.014042915749017561,2.2,0.0044,0.030894414647838635
